path,filename,word,phrase,upload_date,token
/content/asl_app_data/dictionary/SG ASL Bring Here 2024-7-28 CC.mp4,SG ASL Bring Here 2024-7-28 CC.mp4,,Bring Here,2024-7-28,
/content/asl_app_data/dictionary/SG ASL Bring Somewhere 2024-7-28 CC.mp4,SG ASL Bring Somewhere 2024-7-28 CC.mp4,,Bring Somewhere,2024-7-28,
/content/asl_app_data/dictionary/SG ASL Bring to Me Alt 2024-7-28 CC.mp4,SG ASL Bring to Me Alt 2024-7-28 CC.mp4,,Bring to Me,2024-7-28,
/content/asl_app_data/dictionary/SG ASL Brink 2024-7-31 CC.mp4,SG ASL Brink 2024-7-31 CC.mp4,Brink,,2024-7-31,
/content/asl_app_data/dictionary/SG ASL Britain 1 2024-7-31 CC.mp4,SG ASL Britain 1 2024-7-31 CC.mp4,Britain,,2024-7-31,
/content/asl_app_data/dictionary/SG ASL British Columbia 2024-8-1 CC.mp4,SG ASL British Columbia 2024-8-1 CC.mp4,,British Columbia,2024-8-1,
/content/asl_app_data/dictionary/SG ASL British Virgin Islands Alt 2 2024-8-1 CC.mp4,SG ASL British Virgin Islands Alt 2 2024-8-1 CC.mp4,,British Virgin Islands,2024-8-1,
/content/asl_app_data/dictionary/SG ASL Bro 2 2024-8-1 CC.mp4,SG ASL Bro 2 2024-8-1 CC.mp4,Bro,,2024-8-1,
/content/asl_app_data/dictionary/SG ASL Broad 2 2024-8-1 CC.mp4,SG ASL Broad 2 2024-8-1 CC.mp4,Broad,,2024-8-1,
/content/asl_app_data/dictionary/SG ASL Broadminded 2024-8-2 CC.mp4,SG ASL Broadminded 2024-8-2 CC.mp4,Broadminded,,2024-8-2,
/content/asl_app_data/dictionary/SG ASL Broke Engine Alt 2024-8-2 CC.mp4,SG ASL Broke Engine Alt 2024-8-2 CC.mp4,,Broke Engine,2024-8-2,
/content/asl_app_data/dictionary/SG ASL Broke Money 2024-8-2 CC.mp4,SG ASL Broke Money 2024-8-2 CC.mp4,,Broke Money,2024-8-2,
/content/asl_app_data/dictionary/SG ASL Broke Object 2024-8-2 CC.mp4,SG ASL Broke Object 2024-8-2 CC.mp4,,Broke Object,2024-8-2,
/content/asl_app_data/dictionary/SG ASL Brooch 2024-8-3 CC.mp4,SG ASL Brooch 2024-8-3 CC.mp4,Brooch,,2024-8-3,
/content/asl_app_data/dictionary/SG ASL Brood Alt 2024-8-3 CC.mp4,SG ASL Brood Alt 2024-8-3 CC.mp4,Brood,,2024-8-3,
/content/asl_app_data/dictionary/SG ASL Brook 2024-8-3 CC.mp4,SG ASL Brook 2024-8-3 CC.mp4,Brook,,2024-8-3,
/content/asl_app_data/dictionary/SG ASL Broom 2024-8-4 CC.mp4,SG ASL Broom 2024-8-4 CC.mp4,Broom,,2024-8-4,
/content/asl_app_data/dictionary/SG ASL Brother 2024-8-5 CC.mp4,SG ASL Brother 2024-8-5 CC.mp4,Brother,,2024-8-5,
/content/asl_app_data/dictionary/SG ASL Brother Catholic 2 2024-8-4 CC.mp4,SG ASL Brother Catholic 2 2024-8-4 CC.mp4,,Brother Catholic,2024-8-4,
/content/asl_app_data/dictionary/SG ASL Brother in Law 3 2024-8-4 CC.mp4,SG ASL Brother in Law 3 2024-8-4 CC.mp4,,Brother in Law,2024-8-4,
/content/asl_app_data/dictionary/SG ASL Brow Liner 2024-8-5 CC.mp4,SG ASL Brow Liner 2024-8-5 CC.mp4,,Brow Liner,2024-8-5,
/content/asl_app_data/dictionary/SG ASL Brown 2024-8-7 CC.mp4,SG ASL Brown 2024-8-7 CC.mp4,Brown,,2024-8-7,
/content/asl_app_data/dictionary/SG ASL Brown Hair 2024-8-6 CC.mp4,SG ASL Brown Hair 2024-8-6 CC.mp4,,Brown Hair,2024-8-6,
/content/asl_app_data/dictionary/SG ASL Brown Sugar Alt 2 2024-8-6 CC.mp4,SG ASL Brown Sugar Alt 2 2024-8-6 CC.mp4,,Brown Sugar,2024-8-6,
/content/asl_app_data/dictionary/SG ASL Brownnose 2024-8-6 CC.mp4,SG ASL Brownnose 2024-8-6 CC.mp4,Brownnose,,2024-8-6,
/content/asl_app_data/dictionary/SG ASL Browse 1 2024-8-7 CC.mp4,SG ASL Browse 1 2024-8-7 CC.mp4,Browse,,2024-8-7,
/content/asl_app_data/dictionary/SG ASL Browse Look Around 2024-8-7 CC.mp4,SG ASL Browse Look Around 2024-8-7 CC.mp4,,Browse Look Around,2024-8-7,
/content/asl_app_data/dictionary/SG ASL Browse Website 2024-8-7 CC.mp4,SG ASL Browse Website 2024-8-7 CC.mp4,,Browse Website,2024-8-7,
/content/asl_app_data/dictionary/SG ASL Browser 2024-8-7 CC.mp4,SG ASL Browser 2024-8-7 CC.mp4,Browser,,2024-8-7,
/content/asl_app_data/dictionary/SG ASL Browsing Alt 2024-8-8 CC.mp4,SG ASL Browsing Alt 2024-8-8 CC.mp4,Browsing,,2024-8-8,
/content/asl_app_data/dictionary/SG ASL Bucket 2024-8-11 CC.mp4,SG ASL Bucket 2024-8-11 CC.mp4,Bucket,,2024-8-11,
/content/asl_app_data/dictionary/SG ASL Bucket Combined 1 2024-8-11 CC.mp4,SG ASL Bucket Combined 1 2024-8-11 CC.mp4,,Bucket Combined,2024-8-11,
/content/asl_app_data/dictionary/SG ASL Buckle Up 2024-8-11 CC.mp4,SG ASL Buckle Up 2024-8-11 CC.mp4,,Buckle Up,2024-8-11,
/content/asl_app_data/dictionary/SG ASL Buddha 2 2024-8-12 CC.mp4,SG ASL Buddha 2 2024-8-12 CC.mp4,Buddha,,2024-8-12,
/content/asl_app_data/dictionary/SG ASL Buddhism 2024-8-12 CC.mp4,SG ASL Buddhism 2024-8-12 CC.mp4,Buddhism,,2024-8-12,
/content/asl_app_data/dictionary/SG ASL Buddhist 2024-8-12 CC.mp4,SG ASL Buddhist 2024-8-12 CC.mp4,Buddhist,,2024-8-12,
/content/asl_app_data/dictionary/SG ASL Buddy 2024-8-12 CC.mp4,SG ASL Buddy 2024-8-12 CC.mp4,Buddy,,2024-8-12,
/content/asl_app_data/dictionary/SG ASL Budget 2024-8-13 CC.mp4,SG ASL Budget 2024-8-13 CC.mp4,Budget,,2024-8-13,
/content/asl_app_data/dictionary/SG ASL Bullet Train 2024-8-13 CC.mp4,SG ASL Bullet Train 2024-8-13 CC.mp4,,Bullet Train,2024-8-13,
/content/asl_app_data/dictionary/SG ASL Bullseye 2024-8-13 CC.mp4,SG ASL Bullseye 2024-8-13 CC.mp4,Bullseye,,2024-8-13,
/content/asl_app_data/dictionary/SG ASL Bullshit 2 2024-8-13 CC.mp4,SG ASL Bullshit 2 2024-8-13 CC.mp4,Bullshit,,2024-8-13,
/content/asl_app_data/dictionary/SG ASL Bully 2024-8-15 CC.mp4,SG ASL Bully 2024-8-15 CC.mp4,Bully,,2024-8-15,
/content/asl_app_data/dictionary/SG ASL Bully Variant 2024-8-14 CC.mp4,SG ASL Bully Variant 2024-8-14 CC.mp4,,Bully Variant,2024-8-14,
/content/asl_app_data/dictionary/SG ASL Bum 2024-8-19 CC.mp4,SG ASL Bum 2024-8-19 CC.mp4,Bum,,2024-8-19,
/content/asl_app_data/dictionary/SG ASL Bum Clothes 2024-8-15 CC.mp4,SG ASL Bum Clothes 2024-8-15 CC.mp4,,Bum Clothes,2024-8-15,
/content/asl_app_data/dictionary/SG ASL Bumble 2 2024-8-15 CC.mp4,SG ASL Bumble 2 2024-8-15 CC.mp4,Bumble,,2024-8-15,
/content/asl_app_data/dictionary/SG ASL Bump 2024-8-18 CC.mp4,SG ASL Bump 2024-8-18 CC.mp4,Bump,,2024-8-18,
/content/asl_app_data/dictionary/SG ASL Bump Collision 2024-8-16 CC.mp4,SG ASL Bump Collision 2024-8-16 CC.mp4,,Bump Collision,2024-8-16,
/content/asl_app_data/dictionary/SG ASL Bump Fist 2024-8-16 CC.mp4,SG ASL Bump Fist 2024-8-16 CC.mp4,,Bump Fist,2024-8-16,
/content/asl_app_data/dictionary/SG ASL Bump Volley Ball 2024-8-18 CC.mp4,SG ASL Bump Volley Ball 2024-8-18 CC.mp4,,Bump Volley Ball,2024-8-18,
/content/asl_app_data/dictionary/SG ASL Bump in the Road 2 2024-8-17 CC.mp4,SG ASL Bump in the Road 2 2024-8-17 CC.mp4,,Bump in the Road,2024-8-17,
/content/asl_app_data/dictionary/SG ASL Bump into Another Person 2024-8-17 CC.mp4,SG ASL Bump into Another Person 2024-8-17 CC.mp4,,Bump into Another Person,2024-8-17,
/content/asl_app_data/dictionary/SG ASL Bumpy 2024-8-18 CC.mp4,SG ASL Bumpy 2024-8-18 CC.mp4,Bumpy,,2024-8-18,
/content/asl_app_data/dictionary/SG ASL Bunch 2024-8-19 CC.mp4,SG ASL Bunch 2024-8-19 CC.mp4,Bunch,,2024-8-19,
/content/asl_app_data/dictionary/SG ASL Bunkbed 2024-8-19 CC.mp4,SG ASL Bunkbed 2024-8-19 CC.mp4,Bunkbed,,2024-8-19,
/content/asl_app_data/dictionary/SG ASL Bunny 2024-8-20 CC.mp4,SG ASL Bunny 2024-8-20 CC.mp4,Bunny,,2024-8-20,
/content/asl_app_data/dictionary/SG ASL Bunny 2 Handed 2024-8-19 CC.mp4,SG ASL Bunny 2 Handed 2024-8-19 CC.mp4,,Bunny Handed,2024-8-19,
/content/asl_app_data/dictionary/SG ASL Bunt 2024-8-20 CC.mp4,SG ASL Bunt 2024-8-20 CC.mp4,Bunt,,2024-8-20,
/content/asl_app_data/dictionary/SG ASL Burger 2024-8-21 CC.mp4,SG ASL Burger 2024-8-21 CC.mp4,Burger,,2024-8-21,
/content/asl_app_data/dictionary/SG ASL Burgular Other 2 2024-8-22 CC.mp4,SG ASL Burgular Other 2 2024-8-22 CC.mp4,,Burgular Other,2024-8-22,
/content/asl_app_data/dictionary/SG ASL Burgundy 2024-8-22 CC.mp4,SG ASL Burgundy 2024-8-22 CC.mp4,Burgundy,,2024-8-22,
/content/asl_app_data/dictionary/SG ASL Burka 2024-8-24 CC.mp4,SG ASL Burka 2024-8-24 CC.mp4,Burka,,2024-8-24,
/content/asl_app_data/dictionary/SG ASL Burkina Faso 2 2024-8-24 CC.mp4,SG ASL Burkina Faso 2 2024-8-24 CC.mp4,,Burkina Faso,2024-8-24,
/content/asl_app_data/dictionary/SG ASL Burlington 2024-8-25 CC.mp4,SG ASL Burlington 2024-8-25 CC.mp4,Burlington,,2024-8-25,
/content/asl_app_data/dictionary/SG ASL Burly 2024-8-26 CC.mp4,SG ASL Burly 2024-8-26 CC.mp4,Burly,,2024-8-26,
/content/asl_app_data/dictionary/SG ASL Burn 2 2024-8-26 CC.mp4,SG ASL Burn 2 2024-8-26 CC.mp4,Burn,,2024-8-26,
/content/asl_app_data/dictionary/SG ASL Burn Down 2024-8-27 CC.mp4,SG ASL Burn Down 2024-8-27 CC.mp4,,Burn Down,2024-8-27,
/content/asl_app_data/dictionary/SG ASL Burn Out 2024-8-28 CC.mp4,SG ASL Burn Out 2024-8-28 CC.mp4,,Burn Out,2024-8-28,
/content/asl_app_data/dictionary/SG ASL Burn Up 2 2024-8-28 CC.mp4,SG ASL Burn Up 2 2024-8-28 CC.mp4,,Burn Up,2024-8-28,
/content/asl_app_data/dictionary/SG ASL Burnaby 1 2024-8-29 CC.mp4,SG ASL Burnaby 1 2024-8-29 CC.mp4,Burnaby,,2024-8-29,
/content/asl_app_data/dictionary/SG ASL Burp 1 2024-8-29 CC.mp4,SG ASL Burp 1 2024-8-29 CC.mp4,Burp,,2024-8-29,
/content/asl_app_data/dictionary/SG ASL Burpee 1 2024-8-29 CC.mp4,SG ASL Burpee 1 2024-8-29 CC.mp4,Burpee,,2024-8-29,
/content/asl_app_data/dictionary/SG ASL Burst 2024-8-31 CC.mp4,SG ASL Burst 2024-8-31 CC.mp4,Burst,,2024-8-31,
/content/asl_app_data/dictionary/SG ASL Burst into Flames 2 2024-8-29 CC.mp4,SG ASL Burst into Flames 2 2024-8-29 CC.mp4,,Burst into Flames,2024-8-29,
/content/asl_app_data/dictionary/SG ASL Burundi 2024-9-1 CC.mp4,SG ASL Burundi 2024-9-1 CC.mp4,Burundi,,2024-9-1,
/content/asl_app_data/dictionary/SG ASL Bury 2 2024-9-1 CC.mp4,SG ASL Bury 2 2024-9-1 CC.mp4,Bury,,2024-9-1,
/content/asl_app_data/dictionary/SG ASL Bury Variant 2024-9-1 CC.mp4,SG ASL Bury Variant 2024-9-1 CC.mp4,,Bury Variant,2024-9-1,
/content/asl_app_data/dictionary/SG ASL Bus 2024-9-4 CC.mp4,SG ASL Bus 2024-9-4 CC.mp4,Bus,,2024-9-4,
/content/asl_app_data/dictionary/SG ASL Bus FS 2024-9-1 CC.mp4,SG ASL Bus FS 2024-9-1 CC.mp4,,Bus FS,2024-9-1,
/content/asl_app_data/dictionary/SG ASL Bush 2024-9-1 CC.mp4,SG ASL Bush 2024-9-1 CC.mp4,Bush,,2024-9-1,
/content/asl_app_data/dictionary/SG ASL Business 1 2024-9-2 CC.mp4,SG ASL Business 1 2024-9-2 CC.mp4,Business,,2024-9-2,
/content/asl_app_data/dictionary/SG ASL Business Card 2024-9-2 CC.mp4,SG ASL Business Card 2024-9-2 CC.mp4,,Business Card,2024-9-2,
/content/asl_app_data/dictionary/SG ASL Business Strategy 1 2024-9-2 CC.mp4,SG ASL Business Strategy 1 2024-9-2 CC.mp4,,Business Strategy,2024-9-2,
/content/asl_app_data/dictionary/SG ASL Bust Arrest Alt 2024-9-2 CC.mp4,SG ASL Bust Arrest Alt 2024-9-2 CC.mp4,,Bust Arrest,2024-9-2,
/content/asl_app_data/dictionary/SG ASL Bust Female 2024-9-3 CC.mp4,SG ASL Bust Female 2024-9-3 CC.mp4,,Bust Female,2024-9-3,
/content/asl_app_data/dictionary/SG ASL Bust Male 2024-9-3 CC.mp4,SG ASL Bust Male 2024-9-3 CC.mp4,,Bust Male,2024-9-3,
/content/asl_app_data/dictionary/SG ASL Bust Statue 2024-9-3 CC.mp4,SG ASL Bust Statue 2024-9-3 CC.mp4,,Bust Statue,2024-9-3,
/content/asl_app_data/dictionary/SG ASL Busy 2024-9-3 CC.mp4,SG ASL Busy 2024-9-3 CC.mp4,Busy,,2024-9-3,
/content/asl_app_data/dictionary/SG ASL But 2024-9-5 CC.mp4,SG ASL But 2024-9-5 CC.mp4,But,,2024-9-5,
/content/asl_app_data/dictionary/SG ASL Butter 2024-9-4 CC.mp4,SG ASL Butter 2024-9-4 CC.mp4,Butter,,2024-9-4,
/content/asl_app_data/dictionary/SG ASL Butterfly 2024-9-4 CC.mp4,SG ASL Butterfly 2024-9-4 CC.mp4,Butterfly,,2024-9-4,
/content/asl_app_data/dictionary/SG ASL Buttocks 2024-9-4 CC.mp4,SG ASL Buttocks 2024-9-4 CC.mp4,Buttocks,,2024-9-4,
/content/asl_app_data/dictionary/SG ASL Button 2024-8-8 CC.mp4,SG ASL Button 2024-8-8 CC.mp4,Button,,2024-8-8,
/content/asl_app_data/dictionary/SG ASL Button Variant 2024-9-5 CC.mp4,SG ASL Button Variant 2024-9-5 CC.mp4,,Button Variant,2024-9-5,
/content/asl_app_data/dictionary/SG ASL Buttons 2024-9-5 CC.mp4,SG ASL Buttons 2024-9-5 CC.mp4,Buttons,,2024-9-5,
/content/asl_app_data/dictionary/SG ASL Buy 2 2024-9-5 CC.mp4,SG ASL Buy 2 2024-9-5 CC.mp4,Buy,,2024-9-5,
/content/asl_app_data/dictionary/SG ASL Buzzer 2024-9-5 CC.mp4,SG ASL Buzzer 2024-9-5 CC.mp4,Buzzer,,2024-9-5,
/content/asl_app_data/dictionary/SG ASL By Near 2024-9-6 CC.mp4,SG ASL By Near 2024-9-6 CC.mp4,,By Near,2024-9-6,
/content/asl_app_data/dictionary/SG ASL By Oneself 1 2024-9-6 CC.mp4,SG ASL By Oneself 1 2024-9-6 CC.mp4,,By Oneself,2024-9-6,
/content/asl_app_data/dictionary/SG ASL By the Way Alt 2024-9-6 CC.mp4,SG ASL By the Way Alt 2024-9-6 CC.mp4,,By the Way,2024-9-6,
/content/asl_app_data/dictionary/SG ASL Bye 2024-9-7 CC.mp4,SG ASL Bye 2024-9-7 CC.mp4,Bye,,2024-9-7,
/content/asl_app_data/dictionary/SG ASL Bye Other 2024-9-7 CC.mp4,SG ASL Bye Other 2024-9-7 CC.mp4,,Bye Other,2024-9-7,
/content/asl_app_data/dictionary/SG ASL Bye Other Variant 2024-9-7 CC.mp4,SG ASL Bye Other Variant 2024-9-7 CC.mp4,,Bye Other Variant,2024-9-7,
/content/asl_app_data/dictionary/SG ASL Bypass 2024-9-7 CC.mp4,SG ASL Bypass 2024-9-7 CC.mp4,Bypass,,2024-9-7,
/content/asl_app_data/dictionary/SG ASL CD alt 2024-11-20 CC.mp4,SG ASL CD alt 2024-11-20 CC.mp4,CD,,2024-11-20,
/content/asl_app_data/dictionary/SG ASL Cabinet 2025-2-12 CC.mp4,SG ASL Cabinet 2025-2-12 CC.mp4,Cabinet,,2025-2-12,
/content/asl_app_data/dictionary/SG ASL Cactus 2025-2-12 CC.mp4,SG ASL Cactus 2025-2-12 CC.mp4,Cactus,,2025-2-12,
/content/asl_app_data/dictionary/SG ASL Caffeine 2 2024-10-17 CC.mp4,SG ASL Caffeine 2 2024-10-17 CC.mp4,Caffeine,,2024-10-17,
/content/asl_app_data/dictionary/SG ASL Cajole Alt 2024-10-18 CC.mp4,SG ASL Cajole Alt 2024-10-18 CC.mp4,Cajole,,2024-10-18,
/content/asl_app_data/dictionary/SG ASL Cakewalk 2024-10-19 CC.mp4,SG ASL Cakewalk 2024-10-19 CC.mp4,Cakewalk,,2024-10-19,
/content/asl_app_data/dictionary/SG ASL Calculator Alt 2 2024-10-19 CC.mp4,SG ASL Calculator Alt 2 2024-10-19 CC.mp4,Calculator,,2024-10-19,
/content/asl_app_data/dictionary/SG ASL Calculus 2024-10-21 CC.mp4,SG ASL Calculus 2024-10-21 CC.mp4,Calculus,,2024-10-21,
/content/asl_app_data/dictionary/SG ASL Calender Alt 2024-10-22 CC.mp4,SG ASL Calender Alt 2024-10-22 CC.mp4,Calender,,2024-10-22,
/content/asl_app_data/dictionary/SG ASL Calf Alt 2 2024-10-28 CC.mp4,SG ASL Calf Alt 2 2024-10-28 CC.mp4,Calf,,2024-10-28,
/content/asl_app_data/dictionary/SG ASL Calgary 2024-10-28 CC.mp4,SG ASL Calgary 2024-10-28 CC.mp4,Calgary,,2024-10-28,
/content/asl_app_data/dictionary/SG ASL Calibrate 2024-10-28 CC.mp4,SG ASL Calibrate 2024-10-28 CC.mp4,Calibrate,,2024-10-28,
/content/asl_app_data/dictionary/SG ASL California Alt 2024-10-29 CC.mp4,SG ASL California Alt 2024-10-29 CC.mp4,California,,2024-10-29,
/content/asl_app_data/dictionary/SG ASL Call Off Alt 2024-10-30 CC.mp4,SG ASL Call Off Alt 2024-10-30 CC.mp4,,Call Off,2024-10-30,
/content/asl_app_data/dictionary/SG ASL Call Phone 2024-11-4 CC.mp4,SG ASL Call Phone 2024-11-4 CC.mp4,,Call Phone,2024-11-4,
/content/asl_app_data/dictionary/SG ASL Calligraphy 2025-2-13 CC.mp4,SG ASL Calligraphy 2025-2-13 CC.mp4,Calligraphy,,2025-2-13,
/content/asl_app_data/dictionary/SG ASL Calm 2024-11-7 CC.mp4,SG ASL Calm 2024-11-7 CC.mp4,Calm,,2024-11-7,
/content/asl_app_data/dictionary/SG ASL Cambodia 2025-2-13 CC.mp4,SG ASL Cambodia 2025-2-13 CC.mp4,Cambodia,,2025-2-13,
/content/asl_app_data/dictionary/SG ASL Camcorder 2024-11-7 CC.mp4,SG ASL Camcorder 2024-11-7 CC.mp4,Camcorder,,2024-11-7,
/content/asl_app_data/dictionary/SG ASL Camel Alt 2025-2-15 CC.mp4,SG ASL Camel Alt 2025-2-15 CC.mp4,Camel,,2025-2-15,
/content/asl_app_data/dictionary/SG ASL Camera 2024-11-9 CC.mp4,SG ASL Camera 2024-11-9 CC.mp4,Camera,,2024-11-9,
/content/asl_app_data/dictionary/SG ASL Camera Lens 2024-11-9 CC.mp4,SG ASL Camera Lens 2024-11-9 CC.mp4,,Camera Lens,2024-11-9,
/content/asl_app_data/dictionary/SG ASL Camera Video Alt 2024-11-9 CC.mp4,SG ASL Camera Video Alt 2024-11-9 CC.mp4,,Camera Video,2024-11-9,
/content/asl_app_data/dictionary/SG ASL Cameroon 2024-11-10 CC.mp4,SG ASL Cameroon 2024-11-10 CC.mp4,Cameroon,,2024-11-10,
/content/asl_app_data/dictionary/SG ASL Camp 2024-11-10 CC.mp4,SG ASL Camp 2024-11-10 CC.mp4,Camp,,2024-11-10,
/content/asl_app_data/dictionary/SG ASL Camper RV 2024-11-10 CC.mp4,SG ASL Camper RV 2024-11-10 CC.mp4,,Camper RV,2024-11-10,
/content/asl_app_data/dictionary/SG ASL Campfire 2024-11-10 CC.mp4,SG ASL Campfire 2024-11-10 CC.mp4,Campfire,,2024-11-10,
/content/asl_app_data/dictionary/SG ASL Campground 2024-9-12 CC.mp4,SG ASL Campground 2024-9-12 CC.mp4,Campground,,2024-9-12,
/content/asl_app_data/dictionary/SG ASL Camping 2024-9-15 CC.mp4,SG ASL Camping 2024-9-15 CC.mp4,Camping,,2024-9-15,
/content/asl_app_data/dictionary/SG ASL Can Container 2024-9-26 CC.mp4,SG ASL Can Container 2024-9-26 CC.mp4,,Can Container,2024-9-26,
/content/asl_app_data/dictionary/SG ASL Can Container Big 2024-9-18 CC.mp4,SG ASL Can Container Big 2024-9-18 CC.mp4,,Can Container Big,2024-9-18,
/content/asl_app_data/dictionary/SG ASL Canada 2024-10-7 CC.mp4,SG ASL Canada 2024-10-7 CC.mp4,Canada,,2024-10-7,
/content/asl_app_data/dictionary/SG ASL Candid Alt 2 2024-10-8 CC.mp4,SG ASL Candid Alt 2 2024-10-8 CC.mp4,Candid,,2024-10-8,
/content/asl_app_data/dictionary/SG ASL Car Accident 2024-10-11 CC.mp4,SG ASL Car Accident 2024-10-11 CC.mp4,,Car Accident,2024-10-11,
/content/asl_app_data/dictionary/SG ASL Car Insurance 2024-10-14 CC.mp4,SG ASL Car Insurance 2024-10-14 CC.mp4,,Car Insurance,2024-10-14,
/content/asl_app_data/dictionary/SG ASL Car Racing 2024-10-15 CC.mp4,SG ASL Car Racing 2024-10-15 CC.mp4,,Car Racing,2024-10-15,
/content/asl_app_data/dictionary/SG ASL Car Wash 2024-10-16 CC.mp4,SG ASL Car Wash 2024-10-16 CC.mp4,,Car Wash,2024-10-16,
/content/asl_app_data/dictionary/SG ASL Carbon Dioxide 2024-10-16 CC.mp4,SG ASL Carbon Dioxide 2024-10-16 CC.mp4,,Carbon Dioxide,2024-10-16,
/content/asl_app_data/dictionary/SG ASL Carefully 2024-11-11 CC.mp4,SG ASL Carefully 2024-11-11 CC.mp4,Carefully,,2024-11-11,
/content/asl_app_data/dictionary/SG ASL Caregiver 2024-11-11 CC.mp4,SG ASL Caregiver 2024-11-11 CC.mp4,Caregiver,,2024-11-11,
/content/asl_app_data/dictionary/SG ASL Careless 2024-11-11 CC.mp4,SG ASL Careless 2024-11-11 CC.mp4,Careless,,2024-11-11,
/content/asl_app_data/dictionary/SG ASL Carnival 2024-11-12 CC.mp4,SG ASL Carnival 2024-11-12 CC.mp4,Carnival,,2024-11-12,
/content/asl_app_data/dictionary/SG ASL Carriage 2024-11-12 CC.mp4,SG ASL Carriage 2024-11-12 CC.mp4,Carriage,,2024-11-12,
/content/asl_app_data/dictionary/SG ASL Carrot 2024-11-12 CC.mp4,SG ASL Carrot 2024-11-12 CC.mp4,Carrot,,2024-11-12,
/content/asl_app_data/dictionary/SG ASL Cartoon 2024-11-13 CC.mp4,SG ASL Cartoon 2024-11-13 CC.mp4,Cartoon,,2024-11-13,
/content/asl_app_data/dictionary/SG ASL Cashier Ext 2024-11-14 CC.mp4,SG ASL Cashier Ext 2024-11-14 CC.mp4,,Cashier Ext,2024-11-14,
/content/asl_app_data/dictionary/SG ASL Casino 2024-11-14 CC.mp4,SG ASL Casino 2024-11-14 CC.mp4,Casino,,2024-11-14,
/content/asl_app_data/dictionary/SG ASL Cassette 2024-11-15 CC.mp4,SG ASL Cassette 2024-11-15 CC.mp4,Cassette,,2024-11-15,
/content/asl_app_data/dictionary/SG ASL Castle Alt 2024-11-18 CC.mp4,SG ASL Castle Alt 2024-11-18 CC.mp4,Castle,,2024-11-18,
/content/asl_app_data/dictionary/SG ASL Castoff 2024-11-18 CC.mp4,SG ASL Castoff 2024-11-18 CC.mp4,Castoff,,2024-11-18,
/content/asl_app_data/dictionary/SG ASL Casual Alt 2 2024-11-18 CC.mp4,SG ASL Casual Alt 2 2024-11-18 CC.mp4,Casual,,2024-11-18,
/content/asl_app_data/dictionary/SG ASL Caution Alt 2 2024-11-18 CC.mp4,SG ASL Caution Alt 2 2024-11-18 CC.mp4,Caution,,2024-11-18,
/content/asl_app_data/dictionary/SG ASL Cautious 2024-11-20 CC.mp4,SG ASL Cautious 2024-11-20 CC.mp4,Cautious,,2024-11-20,
/content/asl_app_data/dictionary/SG ASL Ceasefire 2024-11-21 CC.mp4,SG ASL Ceasefire 2024-11-21 CC.mp4,Ceasefire,,2024-11-21,
/content/asl_app_data/dictionary/SG ASL Ceiling 2 2024-11-21 CC.mp4,SG ASL Ceiling 2 2024-11-21 CC.mp4,Ceiling,,2024-11-21,
/content/asl_app_data/dictionary/SG ASL Ceiling 2 Handed 2024-11-21 CC.mp4,SG ASL Ceiling 2 Handed 2024-11-21 CC.mp4,,Ceiling Handed,2024-11-21,
/content/asl_app_data/dictionary/SG ASL Ceiling Variant 2024-11-21 CC.mp4,SG ASL Ceiling Variant 2024-11-21 CC.mp4,,Ceiling Variant,2024-11-21,
/content/asl_app_data/dictionary/SG ASL Celcius 2024-11-22 CC.mp4,SG ASL Celcius 2024-11-22 CC.mp4,Celcius,,2024-11-22,
/content/asl_app_data/dictionary/SG ASL Celebrate 2024-11-22 CC.mp4,SG ASL Celebrate 2024-11-22 CC.mp4,Celebrate,,2024-11-22,
/content/asl_app_data/dictionary/SG ASL Celebrate Deaf Applause 2024-11-22 CC.mp4,SG ASL Celebrate Deaf Applause 2024-11-22 CC.mp4,,Celebrate Deaf Applause,2024-11-22,
/content/asl_app_data/dictionary/SG ASL Celebrity 2 2024-11-24 CC.mp4,SG ASL Celebrity 2 2024-11-24 CC.mp4,Celebrity,,2024-11-24,
/content/asl_app_data/dictionary/SG ASL Celestial 2024-11-25 CC.mp4,SG ASL Celestial 2024-11-25 CC.mp4,Celestial,,2024-11-25,
/content/asl_app_data/dictionary/SG ASL Celibate 2024-11-25 CC.mp4,SG ASL Celibate 2024-11-25 CC.mp4,Celibate,,2024-11-25,
/content/asl_app_data/dictionary/SG ASL Celsius 2024-11-27 CC.mp4,SG ASL Celsius 2024-11-27 CC.mp4,Celsius,,2024-11-27,
/content/asl_app_data/dictionary/SG ASL Cement 2 2024-11-27 CC.mp4,SG ASL Cement 2 2024-11-27 CC.mp4,Cement,,2024-11-27,
/content/asl_app_data/dictionary/SG ASL Cementary 2024-11-28 CC.mp4,SG ASL Cementary 2024-11-28 CC.mp4,Cementary,,2024-11-28,
/content/asl_app_data/dictionary/SG ASL Cementary Alt Ext 2024-11-27 CC.mp4,SG ASL Cementary Alt Ext 2024-11-27 CC.mp4,,Cementary Ext,2024-11-27,
/content/asl_app_data/dictionary/SG ASL Censure 2024-11-29 CC.mp4,SG ASL Censure 2024-11-29 CC.mp4,Censure,,2024-11-29,
/content/asl_app_data/dictionary/SG ASL Cent 2024-11-29 CC.mp4,SG ASL Cent 2024-11-29 CC.mp4,Cent,,2024-11-29,
